Datetime,Open_EURUSD,High_EURUSD,Low_EURUSD,Close_EURUSD,Volume_EURUSD
2021-08-03 05:00:00.000,1.18779,1.18864,1.18779,1.18835,2401
2021-08-03 06:00:00.000,1.1885,1.18864,1.18765,1.18779,3883
2021-08-03 07:00:00.000,1.18793,1.18821,1.18751,1.18765,5415
2021-08-03 08:00:00.000,1.18779,1.18878,1.18765,1.18807,5028
2021-08-03 09:00:00.000,1.18821,1.18892,1.18779,1.18864,4203
2021-08-03 10:00:00.000,1.18864,1.18906,1.18835,1.18878,3739
2021-08-03 11:00:00.000,1.18892,1.18963,1.1885,1.18906,3806
2021-08-03 12:00:00.000,1.18906,1.18991,1.18892,1.18963,6147
2021-08-03 13:00:00.000,1.18948,1.18948,1.1885,1.18892,7493
2021-08-03 14:00:00.000,1.18892,1.1892,1.18666,1.18723,8318
